category,is_closed,latitude,longitude,name,rating,review_count
seafood,FALSE,34.034715,-118.241374,,4.5,193
newamerican,FALSE,34.04716,-118.24708,,4.5,587
chickenshop,FALSE,34.1719951,-118.4237211,,4.5,432
korean,FALSE,34.06696,-118.30871,,4.5,469
korean,FALSE,34.06309,-118.29754,,4.5,117
seafood,FALSE,34.07649,-118.30151,,4.5,127
japanese,FALSE,34.1280284,-118.3469092,,4.5,420
filipino,FALSE,34.101511,-118.2930631,,4.5,475
newamerican,FALSE,34.16464,-118.37261,,4.5,211
mexican,FALSE,34.04812,-118.21147,,4.5,2404
mexican,FALSE,34.03225095,-118.3346438,,4.5,90
mexican,FALSE,33.95998,-118.41685,,4.5,1929
hotdog,FALSE,34.142466,-118.225757,,4.5,199
izakaya,FALSE,34.06177039,-118.3110405,,4.5,64
japanese,FALSE,34.04809563,-118.2469268,,4.5,260
vegetarian,FALSE,34.077812,-118.264616,,4.5,739
burgers,FALSE,34.08061,-118.36164,,4.5,46
korean,FALSE,34.0669316,-118.2921742,,4.5,990
chicken_wings,FALSE,34.06331,-118.29501,,4.5,217
chinese,FALSE,34.0741838,-118.2793993,,4.5,153
hotdog,FALSE,34.057693,-118.2936795,,4.5,57
korean,FALSE,34.0981449,-118.3504349,,4.5,230
armenian,FALSE,34.0909849,-118.2962601,,4.5,436
tacos,FALSE,34.02531,-118.32445,,4.5,133
southern,FALSE,34.06962,-118.27756,,4.5,299
ethiopian,FALSE,34.05671,-118.36483,,4.5,728
ramen,FALSE,34.0595197,-118.2399294,,4.5,299
tacos,FALSE,34.0416441,-118.2522657,,4.5,723
korean,FALSE,34.04777,-118.25684,,4.5,46
salvadoran,FALSE,34.03876,-118.28075,,4.5,211
japanese,FALSE,34.08337872,-118.3455963,,4.5,526
korean,FALSE,34.06367623,-118.2954743,,4.5,616
italian,FALSE,34.083621,-118.331184,,4.5,350
cafes,FALSE,34.0609448,-118.3446759,,4.5,975
foodtrucks,FALSE,34.046438,-118.345718,,4.5,1746
cannabisdispensaries,FALSE,34.092688,-118.344421,,4.5,12
mongolian,FALSE,34.06177,-118.287258,,4.5,183
korean,FALSE,34.06125,-118.28738,,4.5,37
ramen,FALSE,34.0505289,-118.2486189,,4.5,911
japanese,FALSE,34.04302,-118.42214,,4.5,247
african,FALSE,34.02523,-118.29857,,4.5,538
japanese,FALSE,34.073128,-118.376015,,4.5,90
beerbar,FALSE,34.06139,-118.3007,,4.5,99
chicken_wings,FALSE,34.0527649,-118.30033,,4.5,191
shavedice,FALSE,34.07606119,-118.3453605,,4.5,652
wine_bars,FALSE,34.03545,-118.2338486,,4.5,498
thai,FALSE,34.1018549,-118.3120862,,4.5,414
pakistani,FALSE,34.0693318,-118.2925028,,4.5,812
mexican,FALSE,34.00973815,-118.2652859,,4.5,423
ramen,FALSE,34.06413665,-118.3094609,,4.5,519
pizza,FALSE,34.10092,-118.3293722,,4.5,129
tradamerican,FALSE,34.10268,-118.24345,,4.5,290
korean,FALSE,34.06663548,-118.3087384,,4.5,151
korean,FALSE,34.0578449,-118.2843912,,4.5,214
korean,FALSE,34.06158663,-118.3032418,,4.5,2048
bbq,FALSE,34.06383505,-118.305978,,4.5,674
pizza,FALSE,34.08346062,-118.2951754,,4.5,499
bbq,FALSE,34.06741,-118.30873,,4.5,173
japacurry,FALSE,34.06191,-118.31437,,4.5,214
breweries,FALSE,34.04795631,-118.2561892,,4.5,653
latin,FALSE,34.10507,-118.2728548,,4.5,55
korean,FALSE,34.06193,-118.3107,,4.5,102
japanese,FALSE,33.99667358,-118.4286804,,4.5,415
italian,FALSE,34.07339,-118.3809,,4.5,480
korean,FALSE,34.0614471,-118.311821,,4.5,179
persian,FALSE,34.12988346,-118.3487304,,4.5,142
french,FALSE,34.04155,-118.25704,,4.5,55
chinese,FALSE,34.0837667,-118.2869649,,4.5,398
sushi,FALSE,34.0484675,-118.2402491,,4.5,1284
cocktailbars,FALSE,34.083851,-118.352725,,4.5,481
korean,FALSE,34.05263,-118.2869,,4.5,182
japanese,FALSE,34.05043411,-118.30867,,4.5,229
burgers,FALSE,34.020397,-118.422313,,4.5,13
delis,FALSE,34.0504195,-118.3621214,,4.5,219
sushi,FALSE,34.08449667,-118.3842667,,4.5,71
chinese,FALSE,34.053655,-118.319659,,4.5,539
seafood,FALSE,34.04712,-118.25708,,4.5,156
japanese,FALSE,34.0736322,-118.3237649,,4.5,90
restaurants,FALSE,34.03396,-118.22965,,4.5,61
korean,FALSE,34.06876,-118.30948,,4.5,226
korean,FALSE,34.06383879,-118.2968279,,4.5,107
latin,FALSE,34.08321,-118.32848,,4.5,282
mediterranean,FALSE,34.04825,-118.24653,,4.5,400
kebab,FALSE,34.06737,-118.30892,,4.5,9
italian,FALSE,34.02647,-118.24329,,4.5,149
sushi,FALSE,34.07776,-118.37694,,4.5,300
wine_bars,FALSE,34.08326,-118.3483,,4.5,69
burgers,FALSE,34.0951603,-118.2831401,,4.5,739
mexican,FALSE,34.02922204,-118.3891597,,4.5,174
sushi,FALSE,34.09832511,-118.329669,,4.5,137
vegan,FALSE,34.0763201,-118.3659884,,4.5,615
bbq,FALSE,34.04676,-118.25099,,4.5,163
mexican,FALSE,34.0571251,-118.346074,,4.5,1262
mideastern,FALSE,34.0533114,-118.3767968,,4.5,172
newamerican,FALSE,34.0550258,-118.3833637,,4.5,212
mexican,FALSE,34.01744,-118.2783,,4.5,1188
asianfusion,FALSE,34.08334012,-118.32513,,4.5,131
korean,FALSE,34.056163,-118.309877,,4.5,417
sushi,FALSE,34.0761849,-118.372906,,4.5,103
puertorican,FALSE,34.033724,-118.2380432,,4.5,87
sandwiches,FALSE,34.0974499,-118.349941,,4.5,660
ramen,FALSE,34.10376,-118.3284,,4.5,65
sushi,FALSE,34.06068,-118.30621,,4.5,44
korean,FALSE,34.047509,-118.324763,,4.5,70
seafood,FALSE,34.06925,-118.2933,,4.5,125
foodtrucks,FALSE,34.114824,-118.269945,,4.5,1158
wine_bars,FALSE,34.06836097,-118.343933,,4.5,89
bars,FALSE,34.05467889,-118.3224411,,4.5,127
pizza,FALSE,34.051521,-118.280395,,4.5,38
breakfast_brunch,FALSE,34.057597,-118.2977468,,4.5,344
wine_bars,FALSE,34.08388,-118.3528,,4.5,61
bars,FALSE,34.05744443,-118.3005322,,4.5,106
hotdog,FALSE,34.01562331,-118.3347559,,4.5,343
korean,FALSE,34.0637349,-118.2962908,,4.5,189
italian,FALSE,34.08233,-118.27219,,4.5,79
cambodian,FALSE,34.06392575,-118.2385995,,4.5,203
mexican,FALSE,34.021171,-118.21276,,4.5,830
bbq,FALSE,34.09115,-118.30078,,4.5,519
chicken_wings,FALSE,34.0905951,-118.3255861,,4.5,327
farmersmarket,FALSE,34.06143,-118.35405,,4.5,35
newamerican,FALSE,34.08968353,-118.2950287,,4.5,48
japanese,FALSE,34.04709,-118.24865,,4.5,289
korean,FALSE,34.06012,-118.29128,,4.5,162
korean,FALSE,34.05045659,-118.2919668,,4.5,314
japanese,FALSE,34.09106,-118.33822,,4.5,117
indonesian,FALSE,34.0269938,-118.408793,,4.5,205
mexican,FALSE,34.0571051,-118.2380554,,4.5,333
latin,FALSE,34.047022,-118.21915,,4.5,594
thai,FALSE,34.10218079,-118.3322446,,4.5,31
mideastern,FALSE,34.0208867,-118.4027079,,4.5,73
korean,FALSE,34.05279,-118.27807,,4.5,35
ramen,FALSE,34.05941,-118.292,,4.5,221
cocktailbars,FALSE,34.14347261,-118.3921111,,4.5,218
bakeries,FALSE,34.16506679,-118.3721818,,4.5,1403
ramen,FALSE,34.07755,-118.37695,,4.5,177
korean,FALSE,34.06452321,-118.3091645,,4.5,163
italian,FALSE,34.043793,-118.252639,,4.5,192
chinese,FALSE,34.00896,-118.3349751,,4.5,48
mexican,FALSE,34.09544,-118.30256,,4.5,551
indpak,FALSE,34.07644,-118.34711,,4.5,836
caribbean,FALSE,34.0514736,-118.3442814,,4.5,144
cafes,FALSE,34.09982736,-118.3282186,,4.5,161
bars,FALSE,34.10605,-118.25694,,4.5,336
burgers,FALSE,34.083851,-118.3480326,,4.5,55
mediterranean,FALSE,34.10196686,-118.3275146,,4.5,157
sandwiches,FALSE,34.07225218,-118.3626293,,4.5,1097
mexican,FALSE,34.0938088,-118.3268092,,4.5,414
chicken_wings,FALSE,34.04787729,-118.3254493,,4.5,135
russian,FALSE,34.0999077,-118.3448671,,4.5,220
argentine,FALSE,34.0574375,-118.2937431,,4.5,430
ethiopian,FALSE,34.03959,-118.3091249,,4.5,282
chickenshop,FALSE,34.16468,-118.37409,,4.5,21
french,FALSE,34.1023817,-118.2916178,,4.5,100
cheesesteaks,FALSE,34.095845,-118.287102,,4.5,1057
thai,FALSE,34.08506,-118.30883,,4.5,167
newamerican,FALSE,34.0771299,-118.38068,,4.5,1164
korean,FALSE,34.06279582,-118.2977393,,4.5,462
korean,FALSE,34.06012,-118.29128,,4.5,88
korean,FALSE,34.06738005,-118.3088275,,4.5,62
mediterranean,FALSE,34.1012388,-118.331478,,4.5,224
korean,FALSE,34.025032,-118.285465,,4.5,151
korean,FALSE,34.0527349,-118.3055926,,4.5,285
korean,FALSE,34.06204,-118.3133,,4.5,38
latin,FALSE,34.03904,-118.30941,,4.5,62
newamerican,FALSE,34.14526143,-118.338532,,4.5,127
korean,FALSE,34.0747785,-118.3092749,,4.5,56
izakaya,FALSE,34.0666,-118.3087,,4.5,19
foodtrucks,FALSE,34.0090951,-118.2566828,,4.5,150
breakfast_brunch,FALSE,34.10150344,-118.3260355,,4.5,590
bbq,FALSE,34.14114,-118.375937,,4.5,349
pizza,FALSE,34.0438886,-118.251571,,4.5,492
vietnamese,FALSE,34.06248,-118.23642,,4.5,400
wine_bars,FALSE,34.044503,-118.24037,,4.5,97
italian,FALSE,34.0257771,-118.2841401,,4.5,45
coffee,FALSE,34.0835863,-118.3623821,,4.5,428
vegan,FALSE,34.04552,-118.25087,,4.5,312
vietnamese,FALSE,34.0533378,-118.3089351,,4.5,603
vegan,FALSE,34.1385792,-118.366539,,4.5,2294
cocktailbars,FALSE,34.0482589,-118.2423212,,4.5,370
kosher,FALSE,34.0540991,-118.3809107,,4.5,225
bubbletea,FALSE,34.07295286,-118.3755598,,4.5,916
japanese,FALSE,34.06911296,-118.4068078,,4.5,238
falafel,FALSE,34.11696495,-118.2620931,,4.5,671
soup,FALSE,34.066502,-118.309496,,4.5,10
ramen,FALSE,34.05844,-118.3087,,4.5,206
newamerican,FALSE,34.05273,-118.24769,,4.5,113
sportsbars,FALSE,34.0908543,-118.2783261,,4.5,326
poke,FALSE,34.063993,-118.283838,,4.5,306
japanese,FALSE,34.050052,-118.2423656,,4.5,181
vegan,FALSE,34.12858,-118.34787,,4.5,453
pizza,FALSE,34.04749,-118.32035,,4.5,196
mexican,FALSE,34.05077936,-118.2490361,,4.5,981
delis,FALSE,33.98800555,-118.3626715,,4.5,726
chicken_wings,FALSE,34.05239,-118.3049,,4.5,44
salad,FALSE,34.03503535,-118.2835311,,4.5,274
pizza,FALSE,34.07405,-118.21074,,4.5,459
greek,FALSE,34.10403902,-118.3287948,,4.5,258
mideastern,FALSE,34.14659,-118.25335,,4.5,4287
japanese,FALSE,34.04727,-118.23464,,4.5,59
italian,FALSE,34.06505004,-118.2464933,,4.5,993
caribbean,FALSE,34.017,-118.30854,,4.5,117
bars,FALSE,34.07998,-118.25979,,4.5,384
korean,FALSE,34.05215799,-118.2921982,,4.5,34
bars,FALSE,34.07401764,-118.3093435,,4.5,57
desserts,FALSE,34.06363674,-118.2327336,,4.5,92
beerbar,FALSE,34.0583838,-118.3088809,,4.5,180
mexican,FALSE,34.04714,-118.21799,,4.5,415
japanese,FALSE,34.0836049,-118.3391691,,4.5,110
poke,FALSE,34.06852663,-118.3436027,,4.5,221
cafeteria,FALSE,34.05135,-118.24405,,4.5,29
filipino,FALSE,34.06467,-118.2650419,,4.5,41
foodstands,FALSE,34.0760671,-118.257599,,4.5,159
ethiopian,FALSE,34.0570974,-118.3641842,,4.5,335
ramen,FALSE,34.09063503,-118.3719734,,4.5,28
newamerican,FALSE,34.07172,-118.36485,,4.5,255
chinese,FALSE,34.07817,-118.25676,,4.5,227
burgers,FALSE,34.07329654,-118.2182812,,4.5,147
indpak,FALSE,34.066785,-118.376028,,4.5,579
donuts,FALSE,34.04836,-118.24071,,4.5,228
filipino,FALSE,34.14177,-118.22111,,4.5,171
french,FALSE,34.0625239,-118.2362958,,4.5,123
korean,FALSE,34.0673969,-118.3088885,,4.5,26
italian,FALSE,34.03402,-118.22919,,4.5,5857
southern,FALSE,34.061517,-118.239716,,4.5,5638
newamerican,FALSE,34.048111,-118.258345,,4.5,353
chickenshop,FALSE,34.0880681,-118.308962,,4.5,2536
japanese,FALSE,34.050023,-118.239935,,4.5,3536
delis,FALSE,34.0476,-118.317234,,4.5,1337
brazilian,FALSE,34.04665,-118.25616,,4.5,200
italian,FALSE,34.1037812,-118.2872479,,4.5,778
mideastern,FALSE,34.04151,-118.23261,,4.5,1069
sushi,FALSE,34.08319167,-118.273245,,4.5,635
brazilian,FALSE,34.061358,-118.310453,,4.5,1981
italian,FALSE,34.07642,-118.34909,,4.5,1726
newamerican,FALSE,34.07619,-118.25656,,4.5,53
indonesian,FALSE,34.0500163,-118.2433566,,4.5,392
newamerican,FALSE,34.08369,-118.33988,,4.5,72
french,FALSE,34.1053549,-118.3246985,,4.5,439
korean,FALSE,34.0546201,-118.2914951,,4.5,470
japanese,FALSE,34.02507,-118.41227,,4.5,693
chicken_wings,FALSE,34.0674543,-118.3096191,,4.5,552
sushi,FALSE,34.06323,-118.29702,,4.5,156
thai,FALSE,34.06876,-118.30948,,4.5,1110
korean,FALSE,34.0575395,-118.3072592,,4.5,93
mediterranean,FALSE,34.08929,-118.27693,,4.5,383
pizza,FALSE,34.07316,-118.38347,,4.5,457
japanese,FALSE,34.0472018,-118.2388601,,4.5,607
tapasmallplates,FALSE,34.0941,-118.32734,,4.5,282
seafood,FALSE,34.04768,-118.32254,,4.5,832
japanese,FALSE,34.0982549,-118.3028954,,4.5,422
delis,FALSE,34.05609,-118.27658,,4.5,3616
japanese,FALSE,34.049705,-118.239652,,4.5,1336
filipino,FALSE,34.095634,-118.292729,,4.5,941
newamerican,FALSE,34.04716,-118.24708,,4.5,587
seafood,FALSE,34.07649,-118.30151,,4.5,127
newamerican,FALSE,34.16464,-118.37261,,4.5,211
mexican,FALSE,34.04812,-118.21147,,4.5,2404
vegetarian,FALSE,34.077812,-118.264616,,4.5,739
chicken_wings,FALSE,34.06331,-118.29501,,4.5,218
chinese,FALSE,34.0741838,-118.2793993,,4.5,153
korean,FALSE,34.0981449,-118.3504349,,4.5,230
southern,FALSE,34.06962,-118.27756,,4.5,299
tacos,FALSE,34.0416441,-118.2522657,,4.5,723
salvadoran,FALSE,34.03876,-118.28075,,4.5,211
italian,FALSE,34.083621,-118.331184,,4.5,350
cafes,FALSE,34.0609448,-118.3446759,,4.5,975
foodtrucks,FALSE,34.046438,-118.345718,,4.5,1746
mongolian,FALSE,34.06177,-118.287258,,4.5,183
ramen,FALSE,34.0505289,-118.2486189,,4.5,911
chicken_wings,FALSE,34.0527649,-118.30033,,4.5,192
bbq,FALSE,34.06741,-118.30873,,4.5,173
french,FALSE,34.04155,-118.25704,,4.5,55
burgers,FALSE,34.020397,-118.422313,,4.5,13
sushi,FALSE,34.0484675,-118.2402491,,4.5,1284
korean,FALSE,34.06876,-118.30948,,4.5,226
italian,FALSE,34.02647,-118.24329,,4.5,149
wine_bars,FALSE,34.08326,-118.3483,,4.5,69
burgers,FALSE,34.0951603,-118.2831401,,4.5,739
sushi,FALSE,34.07776,-118.37694,,4.5,300
bbq,FALSE,34.04676,-118.25099,,4.5,163
sandwiches,FALSE,34.0974499,-118.349941,,4.5,660
sushi,FALSE,34.06068,-118.30621,,4.5,44
korean,FALSE,34.047509,-118.324763,,4.5,70
foodtrucks,FALSE,34.114824,-118.269945,,4.5,1158
korean,FALSE,34.0637349,-118.2962908,,4.5,189
chicken_wings,FALSE,34.0905951,-118.3255861,,4.5,327
japanese,FALSE,34.09106,-118.33822,,4.5,117
indonesian,FALSE,34.0269938,-118.408793,,4.5,205
mideastern,FALSE,34.0208867,-118.4027079,,4.5,73
italian,FALSE,34.043793,-118.252639,,4.5,192
mexican,FALSE,34.09544,-118.30256,,4.5,551
indpak,FALSE,34.07644,-118.34711,,4.5,836
bars,FALSE,34.10605,-118.25694,,4.5,336
russian,FALSE,34.0999077,-118.3448671,,4.5,220
argentine,FALSE,34.0574375,-118.2937431,,4.5,430
korean,FALSE,34.025032,-118.285465,,4.5,151
latin,FALSE,34.03904,-118.30941,,4.5,62
bbq,FALSE,34.14114,-118.375937,,4.5,349
italian,FALSE,34.0257771,-118.2841401,,4.5,45
vegan,FALSE,34.04552,-118.25087,,4.5,312
vegan,FALSE,34.1385792,-118.366539,,4.5,2294
newamerican,FALSE,34.05273,-118.24769,,4.5,113
poke,FALSE,34.063993,-118.283838,,4.5,306
pizza,FALSE,34.07405,-118.21074,,4.5,459
caribbean,FALSE,34.017,-118.30854,,4.5,117
mexican,FALSE,34.04714,-118.21799,,4.5,415
japanese,FALSE,34.0836049,-118.3391691,,4.5,110
ethiopian,FALSE,34.0570974,-118.3641842,,4.5,335
chinese,FALSE,34.07817,-118.25676,,4.5,227
indpak,FALSE,34.066785,-118.376028,,4.5,579
filipino,FALSE,34.14177,-118.22111,,4.5,171
thai,FALSE,34.09026,-118.26783,,4.5,137
sushi,FALSE,34.08319167,-118.273245,,4.5,635
korean,FALSE,34.064009,-118.3007013,,4.5,1953
italian,FALSE,34.046459,-118.238403,,4.5,700
hotdog,FALSE,34.02829238,-118.2752082,,4.5,1866
seafood,FALSE,34.034715,-118.241374,,4.5,193
newamerican,FALSE,34.16464,-118.37261,,4.5,211
japanese,FALSE,34.0736322,-118.3237649,,4.5,90
wine_bars,FALSE,34.044503,-118.24037,,4.5,97
breakfast_brunch,,34.08222,-118.30948,The Kitchen,5,1
breakfast_brunch,,34.08222,-118.30948,The Kluckin Chicken,5,1
newamerican,,34.06372,-118.36446,Pink's Hot Dogs,5,2
newamerican,,34.06372,-118.36446,Pita Café,5,2
ethiopian,,34.03975,-118.30376,Zankou Chicken,5,2
ethiopian,,34.03975,-118.30376,Zankou Chicken - Hollywood,5,2
desserts,,34.1431,-118.3964,Carnitas Michoacan,5,3
desserts,,34.1431,-118.3964,Chan Dara Restaurant,5,3
sandwiches,,34.0835949,-118.3420061,Boolieya,5,4
sandwiches,,34.0835949,-118.3420061,Border Grill Downtown LA,5,4
salad,,33.99936,-118.41891,Muraya,5,4
salad,,33.99936,-118.41891,Musso & Frank Grill,5,4
korean,,34.0691149,-118.3073648,The Ricans Food,5,4
sandwiches,,34.0835949,-118.3420061,Bossa Nova on Sunset,5,5
sandwiches,,34.0835949,-118.3420061,Botanica Restaurant & Market,5,5
chickenshop,,34.16468,-118.37409,Ivanhoe Restaurant & Bar,5,5
sandwiches,,34.0835949,-118.3420061,Blossom Vietnamese Restaurant,5,5
salad,,33.99936,-118.41891,Murakami Sushi,5,6
soup,,34.06646855,-118.3093839,Fat Dog,5,7
kebab,,34.06737,-118.30892,Louders,5,7
sushi,,34.06372,-118.36446,Tatsu Ramen,5,7
kebab,,34.06737,-118.30892,Loupiotte Kitchen,5,8
salad,,33.99936,-118.41891,My Little Dumpling,5,8
salad,,33.99936,-118.41891,My Two Cents,5,8
sushi,,34.06372,-118.36446,Taylor's Steakhouse,5,8
sushi,,34.06372,-118.36446,Te'Kila,5,8
coffee,,34.06606033,-118.2602199,Trophy Wife Bar,5,8
sushi,,34.06372,-118.36446,Ten Ramen,5,9
sushi,,34.06372,-118.36446,Ten-Raku,5,9
coffee,,34.06606033,-118.2602199,Tropicalia Brazilian Grill,5,10
japanese,,34.05074824,-118.2417126,Blackship,5,17
coffee,,34.083871,-118.3501442,Hana Ichimonme,5,17
korean,,34.068589,-118.309513,Melrose Umbrella,5,18
catering,,34.0056987,-118.3342202,GamBoJok,5,25
bbq,,34.03579025,-118.2639037,Crispy School,5,31
foodstands,,34.04587816,-118.3447279,H Cafe,5,31
sushi,,34.05272458,-118.3185252,Kabob By Faraj Restaurant & Kosher Meat Market,5,33
vegan,,34.09523,-118.29584,Ceviche Project,5,38
pizza,,34.0839,-118.35864,Mercado Hollywood,5,42
italian,,34.07117,-118.37702,Le Petit Marché,5,48
thai,,34.098273,-118.306147,Bacari W. Adams,5,49
italian,,34.07117,-118.37702,Le Petit Paris,5,49
thai,,34.098273,-118.306147,Backyard Bowls,5,50
italian,,34.07117,-118.37702,Lemonade,5,50
japanese,,34.0362519,-118.2406688,Phillips Barbecue,5,53
japanese,,34.0362519,-118.2406688,Pho 24,5,53
streetvendors,,34.05545044,-118.2472382,Izakaya Tora,5,59
desserts,,33.9886408,-118.3533352,Iki Ramen,5,63
desserts,,33.9886408,-118.3533352,IL Bambino Restaurant,5,63
cafes,,34.05218,-118.28737,Hangari Bajirak Kalguksu,5,70
cafes,,34.05218,-118.28737,Happy Taco,5,76
korean,,34.09049,-118.31391,Cafe Creole,5,78
cafes,,34.05218,-118.28737,Harold & Belle's,5,79
streetvendors,,34.0452489,-118.2353477,Yardbird Southern Table & Bar,5,79
streetvendors,,34.0452489,-118.2353477,Yellow House Cafe,5,79
breakfast_brunch,,34.06413661,-118.2838863,Hot Wings Cafe,5,80
comfortfood,,34.03545834,-118.2585653,Jacks N Joe,5,81
asianfusion,,34.07603,-118.32399,Mister Bossam,5,81
asianfusion,,34.07603,-118.32399,Mister O's,5,81
comfortfood,,34.03545834,-118.2585653,Jaffa,5,82
breakfast_brunch,,34.06413661,-118.2838863,House of Curry,5,83
breakfast_brunch,,34.06413661,-118.2838863,Howlin' Ray's,5,86
mexican,,34.08383745,-118.213409,Fisherman's Island LA,5,94
mexican,,34.08383745,-118.213409,Fisherman's Outlet,5,95
bbq,,34.061357,-118.238547,The Little Door,5,101
bbq,,34.061357,-118.238547,Umami Burger - Broadway,5,101
tacos,,34.105472,-118.247701,Matsumoto,5,105
salvadoran,,34.12407454,-118.2205758,Kai Ramen,5,116
breakfast_brunch,,34.04635,-118.2511,Mesón Cafe,5,120
italian,,34.02647,-118.24329,Saint Felix,5,148
italian,,34.02647,-118.24329,Saint Marc,5,148
breakfast_brunch,,34.05744023,-118.3451571,Thai Angel,5,216
mediterranean,,34.09850002,-118.3493066,Almaza,5,219
latin,,34.01717897,-118.2783506,Pollo a La Brasa Western,5,272
latin,,34.01717897,-118.2783506,Poppy + Rose,5,273
asianfusion,,34.0404035,-118.2535117,Dodger Stadium - Stadium Club,5,659
asianfusion,,34.0404035,-118.2535117,Nick's Cafe,5,660
mexican,,34.035217,-118.25591,Pomodoro Trattoria,5,758
latin,,34.01717897,-118.2783506,Joom Bangkok Cafe,5,274
breakfast_brunch,,34.05744023,-118.3451571,El Patroncito Mexican Cuisine,5,216
filipino,FALSE,34.08222,-118.30948,Miceli's,5,59
korean,FALSE,34.068589,-118.309513,Thirteen XIII Soju Bar,5,18
italian,FALSE,34.07117,-118.37702,Torelli Trattoria,5,51
cafes,FALSE,34.05218,-118.28737,Rosa Mexicano,5,88
italian,FALSE,34.06372,-118.36446,Itacho Ramen & Sushi,5,11
ramen,FALSE,34.08316,-118.32627,Jalapeño Pete's,5,1
korean,FALSE,34.0691149,-118.3073648,Choeng Wun Korean BBQ Buffet Restaurant,5,9
asianfusion,FALSE,34.0404035,-118.2535117,Cafe Angelino,5,664
tabletopgames,FALSE,34.01619,-118.28168,,5,54
sushi,FALSE,34.06372,-118.36446,,5,11
sandwiches,FALSE,34.04701,-118.26082,,5,214
steak,FALSE,34.08332,-118.32738,,5,19
desserts,FALSE,34.06369,-118.31087,,5,4
spanish,FALSE,34.065066,-118.376618,,5,72
japanese,FALSE,34.0362519,-118.2406688,,5,53
ramen,FALSE,34.07493,-118.3095,,5,39
thai,FALSE,34.098273,-118.306147,,5,51
mexican,FALSE,34.035217,-118.25591,,5,756
bbq,FALSE,34.09302902,-118.281456,,5,62
korean,FALSE,34.07642,-118.30557,,5,191
asianfusion,FALSE,34.07603,-118.32399,,5,81
comfortfood,FALSE,34.03545834,-118.2585653,,5,83
japanese,FALSE,34.05074824,-118.2417126,,5,18
mediterranean,FALSE,34.09850002,-118.3493066,,5,221
korean,FALSE,34.058,-118.29374,,5,36
bakeries,FALSE,34.060254,-118.344982,,5,18
sandwiches,FALSE,34.0835949,-118.3420061,,5,5
sushi,FALSE,34.05272458,-118.3185252,,5,35
bbq,FALSE,34.03579025,-118.2639037,,5,33
latin,FALSE,34.01717897,-118.2783506,,5,274
streetvendors,FALSE,34.0452489,-118.2353477,,5,79
japanese,FALSE,34.0690784,-118.40684,,5,3
bbq,FALSE,34.061357,-118.238547,,5,102
pizza,FALSE,34.056314,-118.3644226,,5,13
vegan,FALSE,34.09523,-118.29584,,5,38
foodstands,FALSE,34.0516017,-118.2666403,,5,35
breakfast_brunch,FALSE,34.06413661,-118.2838863,,5,86
breakfast_brunch,FALSE,34.05744023,-118.3451571,,5,217
desserts,FALSE,33.9886408,-118.3533352,,5,63
korean,FALSE,34.09049,-118.31391,,5,79
poutineries,FALSE,34.04375,-118.2666,,5,101
indpak,FALSE,34.09762,-118.34993,,5,272
pizza,FALSE,34.08031,-118.26966,,5,58
sportsbars,FALSE,34.096739,-118.3694558,,5,53
korean,FALSE,34.05283684,-118.2962271,,5,5
mexican,FALSE,34.08383745,-118.213409,,5,95
armenian,FALSE,34.0985785,-118.304128,,5,25
mexican,FALSE,33.99371,-118.41466,,5,154
filipino,FALSE,34.08222,-118.30948,,5,59
italian,FALSE,34.06372,-118.36446,,5,11
tabletopgames,FALSE,34.01619,-118.28168,,5,54
sushi,FALSE,34.06372,-118.36446,,5,11
japanese,FALSE,34.0362519,-118.2406688,,5,53
mexican,FALSE,34.035217,-118.25591,,5,756
korean,FALSE,34.07642,-118.30557,,5,191
asianfusion,FALSE,34.07603,-118.32399,,5,81
korean,FALSE,34.058,-118.29374,,5,36
sandwiches,FALSE,34.0835949,-118.3420061,,5,5
streetvendors,FALSE,34.0452489,-118.2353477,,5,79
japanese,FALSE,34.0690784,-118.40684,,5,3
foodstands,FALSE,34.0516017,-118.2666403,,5,35
desserts,FALSE,33.9886408,-118.3533352,,5,63
mexican,FALSE,33.99371,-118.41466,,5,154
