,category,is_closed,latitude,longitude,name,rating,review_count
366,mexican,False,34.10743,-118.25441,Salazar,3.5,902
367,newamerican,False,34.073519299999994,-118.3767501,Farmhouse,4.0,463
368,korean,False,34.0619071223483,-118.309681576721,Shabu Hyang,4.0,625
369,tradamerican,False,34.0463748483148,-118.25087074477501,FryMadness,4.5,293
370,seafood,False,34.07649,-118.30151,Alaska Seafood,4.5,126
371,mexican,False,34.09544,-118.30256,El Zarape,4.5,549
372,korean,False,34.063099015201104,-118.29713344573999,Chunju Han-il Kwan,4.0,728
373,breakfast_brunch,False,34.1015034414584,-118.326035513955,Hollywood Burger,4.5,588
374,seafood,False,34.05131,-118.27825,Shabuya,4.0,384
375,newamerican,False,34.030464224078806,-118.38469517318899,Father's Office,3.5,5961
376,tradamerican,False,34.093984000000006,-118.327639,Doomie's Home Cookin',4.0,1677
377,korean,False,34.05263,-118.28737,YTB Korean Restaurant,4.5,15
378,beerbar,False,34.06139,-118.3007,The 8th Notch,4.5,97
379,newamerican,False,34.16464000000001,-118.37261,ST. ANNE'S,4.5,208
380,gastropubs,False,34.042762100000004,-118.2536515,Peking Tavern,4.0,730
381,burgers,False,34.08061,-118.36164,VOWburger,4.5,42
382,bakeries,False,34.106215,-118.28776,Alcove Café & Bakery,4.0,4185
383,korean,False,34.05792,-118.30503,Dong II Jang Restaurant,4.0,592
384,vietnamese,False,34.066871500000005,-118.3615645,Pho Saigon Pearl,4.0,614
385,bbq,False,34.03191,-118.3352549,Phillips Barbecue,4.0,493
386,tex-mex,False,34.09979000000001,-118.29021000000002,HomeState,4.5,958
387,newamerican,False,34.1014405415506,-118.326316136051,Wood & Vine,3.5,1305
388,sandwiches,False,34.0836847011845,-118.344758972577,All About the Bread,4.0,990
389,seafood,False,34.0624249247685,-118.29767071534401,The Boiling Crab,4.0,2288
390,french,False,34.07206,-118.36735,Little Next Door,4.0,1813
391,chinese,False,34.061291,-118.239499,Qin West Noodle,4.0,195
392,italian,False,34.0650500417879,-118.246493308503,Eastside Market Italian Deli,4.5,992
393,desserts,False,34.07134,-118.35687,The Cheesecake Factory,3.0,1398
394,mexican,False,34.0097381464074,-118.26528590172501,Tire Shop Taqueria,4.5,422
395,korean,False,34.0578449,-118.2843912,Eighth Street Soondae,4.5,214
396,pubs,False,34.125675145001004,-118.264257899961,Tam O'Shanter,4.0,1334
397,korean,False,34.0615866318416,-118.30324183306601,Bulgogi Hut,4.5,2041
398,korean,False,34.0666354763501,-118.30873835085698,Jun Won Restaurant,4.5,151
399,mexican,False,34.09772,-118.36769,Pinches Tacos,4.0,816
400,latin,False,34.10507,-118.27285483,Ceviche Project,4.5,54
401,mediterranean,False,34.0482095,-118.2398789,Spitz - Little Tokyo,4.0,1593
402,breakfast_brunch,False,34.057596999999994,-118.29774679999998,H Cafe,4.5,344
403,korean,False,34.067756012401,-118.308878212251,Mister Bossam,4.0,583
404,mexican,False,34.07251,-118.2213,Carnitas Michoacan,4.0,1196
405,chicken_wings,False,33.95968,-118.31648,Wings & Pot,4.0,224
406,polish,False,34.125401000000004,-118.231779,Polka Polish Restaurant,4.0,773
407,italian,False,34.038867,-118.23602,The Factory Kitchen,4.0,1296
408,vegetarian,False,34.077812,-118.264616,Elf Café,4.5,738
409,sushi,False,34.0491747,-118.2394231,Izakaya Gazen,4.0,305
410,mediterranean,False,34.0985000246467,-118.349306577298,AL Basch Chicken,5.0,219
411,sushi,False,34.0761600290924,-118.305407725275,Noshi Sushi,4.0,1343
412,ramen,False,34.0641366545821,-118.309460922754,Tengoku Ramen Bar,4.5,516
413,mexican,False,34.0292220404164,-118.38915970176501,La Esquina,4.5,173
414,latin,False,34.0352819442964,-118.25306619141199,DAMA,4.5,341
415,ramen,False,34.101362,-118.3454937,Shin Ramen,4.0,763
416,bars,False,34.07998,-118.25979,The Semi-Tropic,4.5,384
417,newamerican,False,34.0914091,-118.2792034,Forage,4.0,784
418,breakfast_brunch,False,34.0326985382412,-118.343422987691,Honey Bee's House of Breakfast,4.0,751
419,bars,False,34.0833665744252,-118.313257384501,The Edmon,4.0,160
420,steak,False,34.05793,-118.3023,Taylor's Steakhouse,4.0,1108
421,newamerican,False,34.04939,-118.256506,Library Bar,4.0,1755
422,ramen,False,34.1018373715043,-118.300754739329,Fukurou Ramen,4.0,514
423,chinese,False,34.05239,-118.30342,Young King,4.0,539
424,colombian,False,34.083723,-118.311995,La Fonda Antioquena,4.0,412
425,cocktailbars,False,34.04758,-118.25036,The Little Easy,4.0,1016
426,bbq,False,34.067409999999995,-118.30873,Song Hak Korean BBQ 松鹤韩国烤肉烤肠,4.5,172
427,korean,False,34.055088608317,-118.291926272213,Crab House,4.0,106
428,mexican,False,34.0507793579027,-118.24903607368499,Tacos Tumbras a Tomas,4.5,981
429,french,False,34.1023816986214,-118.291617810179,Loupiotte Kitchen,4.5,95
430,japacurry,False,34.06191,-118.31437,Katsu by Momota,4.5,211
431,thai,False,34.09773,-118.335936,Luv2Eat Thai Bistro,4.0,784
432,korean,False,34.05293,-118.30352,Myung In Dumplings,4.0,745
433,newamerican,False,34.0762249,-118.3641978,Market Provisions,4.0,373
434,korean,False,34.05944,-118.28933,OB Bear,4.0,1024
435,sandwiches,False,34.0995400448557,-118.32916957081899,Banh Oui,4.5,150
436,coffee,False,34.07956779999999,-118.30928490000002,Mesón Cafe,4.5,403
437,italian,False,34.0711906,-118.3599417,Andre's Italian Restaurant,4.0,1163
438,breweries,False,34.0479563134481,-118.256189231247,Karl Strauss Brewing Company,4.5,653
439,japanese,False,34.063320000000004,-118.30197,Bon Shabu,4.0,458
440,cocktailbars,False,34.083851,-118.352725,Melrose Umbrella,4.5,481
441,cambodian,False,34.063925751372196,-118.238599507771,Golden Lake Eatery Cambodian Restaurant,4.5,203
442,hawaiian,False,34.08254,-118.273196,Ohana Superette,4.0,181
443,ramen,False,34.0595197,-118.2399294,Okiboru House of Tsukemen,4.5,293
444,breweries,False,34.055713,-118.23663,Imperial Western Beer Company,4.0,243
445,seafood,False,34.06925,-118.2933,Rikas Peruvian Cuisine,4.5,124
446,latin,False,34.08321,-118.32848,Inti Restaurant,4.5,282
447,chinese,False,34.098079386325104,-118.34466218948401,Hoy's Wok Chinese Restaurant,4.0,559
448,japanese,False,34.0499,-118.2397,Suehiro Cafe,4.0,1382
449,filipino,False,34.09516,-118.28382,Ma'am Sir,3.5,377
450,coffee,False,34.08321,-118.3464,Fratelli Cafe,4.5,1053
451,italian,False,34.0891889,-118.3329895,Rao's - Los Angeles,4.0,432
452,pakistani,False,34.0693318,-118.2925028,Biriyani Kabob House,4.5,811
453,cocktailbars,False,34.0637,-118.30822,Here's Looking At You,4.0,460
454,breakfast_brunch,False,34.10296,-118.28719,Home Restaurant - Los Feliz,4.0,2727
455,chicken_wings,False,34.0624241,-118.2810091,HoHo Chicken,4.0,319
456,butcher,False,34.09764000000001,-118.3334,Gwen Butcher Shop,4.0,529
457,spanish,False,34.06941,-118.3748,LA Paella,4.0,620
458,japanese,False,34.0504341125488,-118.30867004394501,The Bento Place,4.5,228
459,comfortfood,False,34.0354583377676,-118.258565296714,Denim The Eatery,5.0,81
460,coffee,False,34.08358629999999,-118.3623821,Crumbs & Whiskers - Kitten & Cat Cafe,4.5,426
461,soup,False,34.0630912780762,-118.297538757324,Yangji Gamjatang,4.0,568
462,mexican,False,34.10028,-118.32927,Velvet Margarita,4.0,1190
463,steak,False,34.08332,-118.32738,Omakase Teriyaki,5.0,19
464,mideastern,False,34.0533114,-118.3767968,Hasiba,4.5,172
465,burgers,False,34.101411,-118.341748,25 Degrees,3.5,1853
466,foodstands,False,34.051601700000006,-118.2666403,Porchetta Republic,5.0,34
467,japanese,False,34.1280284,-118.3469092,Tokyo Cube,4.5,419
468,armenian,False,34.0909849,-118.2962601,Marouch Restaurant,4.5,436
469,salad,False,34.0734651,-118.38300929999998,Soom Soom Fresh Mediterranean,4.0,389
470,southern,False,34.06962,-118.27756,Crawford's,4.5,298
471,cajun,False,33.9743356,-118.3241718,Red's Flavor Table,4.0,590
472,peruvian,False,34.09592,-118.32643,Los Balcones,3.5,442
473,breweries,False,34.06469,-118.34368,6th & La Brea Brewery & Restaurant,4.0,298
474,mexican,False,34.06175,-118.21331,La Chuperia,4.0,472
475,soulfood,False,33.9985785,-118.3307743,Dulan's On Crenshaw,4.0,566
476,newamerican,False,34.0606000129465,-118.34450952921499,Commerson,4.0,415
477,japanese,False,34.0833787161873,-118.34559626877301,Murakami Sushi,4.5,523
478,korean,False,34.03951,-118.33956,Ondal 2,4.0,448
479,asianfusion,False,34.099894275896695,-118.33059072457199,TAO Asian Bistro,4.0,898
480,newamerican,False,34.0905727,-118.2778757,Sawyer,4.0,654
481,cocktailbars,False,34.04676,-118.25099,Clayton's Public House,4.0,259
482,yoga,False,34.0675929,-118.3615449,Hyperslow,4.5,129
483,bbq,False,34.04676,-118.25099,RiceBox,4.5,163
484,italian,False,34.0786401,-118.3613451,Jon & Vinny's Fairfax,4.0,1545
485,italian,False,34.0907526,-118.3884163,Rainbow Bar & Grill,3.5,860
486,korean,False,34.058,-118.29374,Majangdong,5.0,34
487,newamerican,False,34.102131,-118.33628799999998,Beetle House LA,3.5,1826
488,korean,False,34.0574299,-118.30658,Haemaru,4.0,103
489,grocery,False,34.052237,-118.308515,Koreatown Galleria,4.0,276
490,korean,False,34.0614471,-118.311821,DaeBuDo,4.5,180
491,chinese,False,34.0284352846134,-118.27578347899201,Qin West Noodle,4.0,58
492,ethiopian,False,34.03975,-118.30376,Lucy Ethiopian Restaurant,5.0,2
493,mexican,False,34.043285635142496,-118.263561241329,Broken Spanish,3.5,880
494,mexican,False,34.057241299999994,-118.2383631,Cielito Lindo,4.0,793
495,mediterranean,False,34.1019668579102,-118.327514648438,Perfect Pita,4.5,158
496,burgers,False,34.065239032628696,-118.237212073467,Burgerlords Chinatown,4.0,732
497,cafes,False,34.04385,-118.23288,The Black Fig,4.5,148
498,sandwiches,False,34.04762,-118.32758,The Grain Cafe,4.5,830
499,hotpot,False,34.061916,-118.3086525,Sinopot Hot Pot 嗨锅,4.0,244
500,mediterranean,False,34.1157446801662,-118.25143866241,Momed Atwater Village,4.0,520
501,korean,False,34.056163,-118.309877,Buil Samgye Tang,4.5,415
502,cajun,False,33.988496999999995,-118.3537791,Orleans & York Deli,4.0,672
503,indpak,False,34.0509979640131,-118.244926282244,Badmaash - Downtown LA,4.0,1714
504,ethiopian,False,34.056709999999995,-118.36483,Meals by Genet,4.5,726
505,mexican,False,34.08321,-118.32848359999998,Tere's Mexican Grill,4.0,529
506,izakaya,False,34.07267,-118.25178,Tsubaki,4.0,215
507,korean,False,34.052440000000004,-118.29234,Jeon Ju Restaurant,4.0,356
508,thai,False,34.098273,-118.306147,Amphai Northern Thai Food,5.0,49
509,sandwiches,False,34.06341,-118.29378,Brothers Sandwich Shop,4.5,440
510,korean,False,34.056182861328104,-118.30940246582001,Ma Dang Gook Soo,4.0,617
511,vegetarian,False,34.0762049,-118.3702675,Backyard Bowls,4.5,456
512,bars,False,34.099989258625804,-118.329377017197,Saint Felix,4.0,721
513,chicken_wings,False,34.0905951,-118.3255861,Jesse Boy,4.5,324
514,thai,False,34.10199,-118.30323,Sapp Coffee Shop,4.0,888
515,cafes,False,34.0998273592582,-118.328218571842,Duidough Cafe & Cookie Lab,4.5,158
516,korean,False,34.06012,-118.29128,Yuchun,4.5,161
517,french,False,34.04155,-118.25704,Zinqué,4.5,54
518,burgers,False,34.083851,-118.34803259999998,MJ's Grill,4.5,52
519,thai,False,34.1018549,-118.3120862,Pailin Thai Cuisine,4.5,414
520,caribbean,False,34.00574,-118.33183,Ackee Bamboo Jamaican Cuisine,4.0,343
521,newamerican,False,34.08251,-118.32332,Lemonade,4.0,547
522,newamerican,False,34.1040989,-118.291367,Atrium,4.0,257
523,farmersmarket,False,34.06143,-118.35405,Comfort Kitchen,4.5,35
524,thai,False,33.95878,-118.39451,Ayara Thai Cuisine,4.0,1977
525,cafes,False,34.07718,-118.26406,Larchmont Bungalow Cafe,4.5,246
526,bars,False,34.0449339896765,-118.265804750686,Yard House,3.5,2591
527,japanese,False,34.099696,-118.3234477,Sorra,4.0,25
528,french,False,34.084159,-118.338194,Petit Trois,4.0,807
529,argentine,False,34.0574375,-118.2937431,ACA Grill,4.5,430
530,pizza,False,34.097718,-118.328681,Stella Barra Pizzeria,4.0,1164
531,latin,False,34.047022,-118.21915,un solo sol,4.5,595
532,bars,False,34.07639,-118.25579,Ostrich Farm,4.0,441
533,brazilian,False,33.9993315315793,-118.41830677293501,Cafe Brasil,4.0,805
534,japanese,False,34.050052,-118.242365551451,Rice & Nori,4.5,180
535,indpak,False,34.083659999999995,-118.34327,Anarkali Indian Restaurant,4.0,2529
536,pizza,False,34.0834606247128,-118.295175379382,Gracie's Pizza,4.5,495
537,burgers,False,34.0951603,-118.28314009999998,My Vegan Gold,4.5,739
538,breakfast_brunch,False,34.0474472045898,-118.346229553223,Roscoe's House of Chicken & Waffles,4.0,2750
539,newamerican,False,34.060875964960296,-118.300418803083,The Venue,4.0,221
540,coffee,False,34.0660603325114,-118.26021987944799,Laveta,5.0,8
541,mexican,False,34.0807951106153,-118.386972025037,Gracias Madre,4.0,3975
542,sushi,False,34.061407,-118.309408,Sushi Ippo,4.0,1308
543,salad,False,34.083673,-118.341008,California Chicken Cafe,4.0,821
544,caribbean,False,33.9880618,-118.35921575294901,Little Kingston Jamaican Restaurant,4.0,242
545,chicken_wings,False,34.0478772882268,-118.325449256493,Angry Chicken,4.5,135
546,vegan,False,34.056359045250396,-118.250936711212,Au Lac,4.0,873
547,italian,False,34.0838749349319,-118.353523872793,Spartina,4.0,334
548,japanese,False,34.04302,-118.42213999999998,The Teriyaki House Pico,4.5,247
549,newamerican,False,34.039642,-118.428946,Westside Tavern,4.0,1445
550,korean,False,34.062401,-118.297588,Wako Donkasu,4.0,639
551,japanese,False,34.047090000000004,-118.24865,Yuko Kitchen,4.5,285
552,brazilian,False,34.0982846,-118.3466992,Bossa Nova on Sunset,3.5,3062
553,korean,False,34.0638387855043,-118.29682785417299,Jokbal 1030,4.5,106
554,sushi,False,34.105509999999995,-118.33701,Shintaro Sushi,4.0,494
555,latin,False,34.057823,-118.308776,Pollo a La Brasa Western,4.0,790
556,cajun,False,34.0109188033204,-118.33665262482401,Cafe Creole,4.0,174
557,korean,False,34.0622771,-118.2975168,BongChu,4.0,223
558,latin,False,34.0171789745852,-118.27835060656099,Holbox,5.0,272
559,sportsbars,False,34.0908543,-118.2783261,33 Taps Silver Lake,4.5,324
560,newamerican,False,34.04716,-118.24708,Blacksmiths,4.5,587
561,pizza,False,34.083870000000005,-118.35253,Blackbird Pizza Shop,4.5,231
562,mexican,False,34.15258,-118.36437,Cascabel,4.0,758
563,caribbean,False,34.017,-118.30854,Tracey's Belizean Restaurant,4.5,118
564,latin,False,34.0451574646618,-118.328444697098,La Picca,3.5,13
565,indonesian,False,34.0269938,-118.408793,Mr. Sate,4.5,204
566,greek,False,34.104039020643,-118.328794788804,Good Greek Grill,4.5,258
567,ramen,False,34.0469096407686,-118.23841623381901,Men Oh Tokushima Ramen,4.0,1211
568,argentine,False,34.011070399999994,-118.4196397,Empanada's Place,4.5,733
569,vegetarian,False,34.050409,-118.361676,Powerplant Superfood Cafe,4.5,578
570,persian,False,34.1298834560528,-118.348730430007,Kaban Persian Restaurant,4.5,142
571,pizza,False,34.0739747,-118.3238054,Village Pizzeria,4.0,1426
572,bars,False,34.10605,-118.25694,Ivanhoe Restaurant & Bar,4.5,332
573,japanese,False,34.048095629331605,-118.24692675065901,Sushi Zo,4.5,260
574,asianfusion,False,34.050109899999995,-118.25794,Kues Restaurant,4.0,147
575,thai,False,34.0507299112262,-118.248818814755,Sticky Rice,4.0,876
576,foodtrucks,False,34.0090951,-118.2566828,Super Tortas DF,4.5,151
577,latin,False,34.0359554,-118.2920263,Caveman Kitchen,4.0,424
578,cajun,False,34.0254551,-118.327966,Harold & Belle's,3.5,859
579,singaporean,False,34.07172,-118.360257,Singapore's Banana Leaf,3.5,678
580,african,False,34.05272,-118.37456,Aduke African cuisine,4.0,71
581,cheese,False,34.0978951,-118.3643588,Vromage,5.0,220
582,lounges,False,34.103099,-118.291665,The Dresden Restaurant,4.0,821
583,mexican,False,34.04675,-118.28247,King Taco,3.5,1003
584,ramen,False,34.04802670000001,-118.2400318,Hakata Ikkousha,4.0,514
585,hotdog,False,34.0156233070285,-118.334755915362,Earle's On Crenshaw,4.5,341
586,brazilian,False,34.1072244,-118.2872751,Tropicalia Brazilian Grill,4.0,561
587,coffee,False,34.1088282,-118.2872851,All Time,4.5,231
588,tradamerican,False,34.14217,-118.39046,Mister O's,4.0,198
589,seafood,False,34.06355,-118.28741,Oh My Crab,3.5,15
590,korean,False,34.06273,-118.30946000000002,Jeong Yuk Jeom,4.0,197
591,british,False,34.0981715,-118.3555408,The Pikey,4.0,658
592,korean,False,34.052859999999995,-118.29235,Beverly Soon Tofu Restaurant,4.0,1455
593,wine_bars,False,34.03545,-118.2338486,Pour Haus Wine Bar,4.5,497
594,seafood,False,34.08902,-118.26905,L & E Oyster Bar,4.0,605
595,sushi,False,34.0484675,-118.2402491,Komasa Sushi,4.5,1283
596,tex-mex,False,34.0483374,-118.24778059999998,BAR Ama,4.0,1184
597,japanese,False,34.0982881765286,-118.322727680951,SUGARFISH by sushi nozawa,4.0,441
598,sushi,False,34.07776,-118.37694,Sushi Fumi,4.5,300
599,donuts,False,34.048359999999995,-118.24071,Dōnatsu,4.5,227
600,korean,False,34.025032,-118.285465,KOBUNGA,4.5,150
601,mexican,False,34.04714,-118.21799,Birrieria Don Boni,4.5,416
602,italian,False,34.08319,-118.33908,Chi Spacca,4.0,552
603,mediterranean,False,34.0450795388029,-118.260710767695,Panini Kabob Grill,4.0,1348
604,mexican,False,34.0574823572481,-118.237740052736,El Paseo Inn,4.0,1128
605,pizza,False,34.0839,-118.35864,Ghost Pizza Kitchen,5.0,42
606,falafel,False,34.09115,-118.30078,Falafel-Arax,4.5,303
607,cafes,False,34.113971015122296,-118.307670183713,The Trails,4.0,583
608,kebab,False,34.067370000000004,-118.30892,Fei Xiang Gong,5.0,7
609,japanese,False,34.0473871154639,-118.257194872353,SUGARFISH by sushi nozawa,4.0,2347
610,dimsum,False,34.07287,-118.37428,My Little Dumpling,4.0,159
611,restaurants,False,34.03396,-118.22965,Bon Temps,4.5,59
612,pizza,False,34.073159999999994,-118.38347,Pizzeria Il Fico,4.5,457
613,sushi,False,34.10226,-118.32482,Totoyama Sushi & Ramen,4.0,199
614,ramen,False,34.04867,-118.25753,JINYA Ramen Bar,4.0,325
615,burgers,False,34.069511,-118.276321,Tommy's Original World Famous Hamburgers,4.0,1207
616,french,False,34.0782765,-118.2614713,Taix French Restaurant,4.0,805
617,korean,False,34.0575551,-118.3061617,Plato,4.0,419
618,peruvian,False,34.15009000000001,-118.3781,Los Balcones - Studio City,4.0,88
619,indpak,False,34.04013967,-118.3085835,House of Curry,4.0,223
620,newamerican,False,34.0771299,-118.38068,GRANVILLE,4.5,1147
621,salad,False,34.035035353190196,-118.283531060368,Everytable,4.5,273
622,tradamerican,False,34.06333,-118.30072,Cassell's Hamburgers,4.0,1488
623,petadoption,False,34.07602,-118.28625,The Dog Cafe,4.0,254
624,korean,False,34.062795820030395,-118.297739280426,Hong Kong Ban Jum 0410 / Paik's Noodle,4.5,463
625,bars,False,34.0615438794415,-118.30814156681299,Terra Cotta,3.5,409
626,caribbean,False,34.0514736,-118.3442814,Belizean Paradise,4.5,144
627,japanese,False,34.075135,-118.308649,Brothers Shabuhouse,4.0,68
628,burgers,False,34.020397,-118.422313,Tripp Burgers,4.5,13
629,kosher,False,34.0540991,-118.3809107,Kabob By Faraj Restaurant & Kosher Meat Market,4.5,225
630,sandwiches,False,34.0825531,-118.2731253,Black Hogg Sandwiches,4.5,189
631,chinese,False,34.061820000000004,-118.23735,Won Kok Restaurant,3.5,1188
632,steak,False,34.0476649355579,-118.26121877315398,Fogo de Chão Brazilian Steakhouse,3.5,1050
633,shanghainese,False,34.1434651,-118.2560737,Din Tai Fung,4.0,3428
634,mexican,False,34.0938088,-118.3268092,La Numero Uno,4.5,413
635,diners,False,33.97795,-118.37064,Pann's Restaurant,4.0,1170
636,breakfast_brunch,False,34.0901908874512,-118.277725219727,Cliff's Edge,4.0,1628
637,salad,False,33.99936,-118.41891,Green Apple Cafe,5.0,6
638,mediterranean,False,34.1012388,-118.331478,D's Dubai Sauce,4.5,224
639,sushi,False,34.0983251117854,-118.329668986864,Waku Waku Sakebar,4.5,137
640,newamerican,False,34.1050072105896,-118.330558128655,Madera Kitchen,3.5,445
641,wine_bars,False,34.08326,-118.3483,Severance,4.5,69
642,lounges,False,33.99689,-118.42654,Alibi Room,4.0,1466
643,gourmet,False,34.059609,-118.41943700000002,Eataly - Los Angeles,3.5,1933
644,japanese,False,34.0492265,-118.2396326,Oomasa,3.5,1290
645,ramen,False,34.07755,-118.37695,Kai Ramen,4.5,176
646,wine_bars,False,34.104069773270396,-118.272939999995,Barbrix Restaurant & Wine Bar,4.0,1137
647,tradamerican,False,34.1205338,-118.25797659999998,Thank You For Coming,4.5,78
648,asianfusion,False,34.07603,-118.32399,Good Goose Cafe,5.0,81
649,japanese,False,34.0451126098633,-118.30883026122999,Bento Man,4.0,230
650,newamerican,False,34.10722,-118.26418,Small Town,4.0,55
651,seafood,False,34.10198,-118.31498,Natalie Peruvian Seafood Restaurant - Hollywood,4.0,408
652,argentine,False,34.038745880127,-118.388565063477,The Empanada Factory,4.0,296
653,sushi,False,33.957713033813,-118.395974141022,Kanpai Japanese Sushi Bar & Grill 2,4.0,618
654,desserts,False,34.1014587306602,-118.32711629140199,The Pie Hole,4.0,449
655,vietnamese,False,34.06248,-118.23642,Pho Hoa Vietnamese Restaurant,4.5,397
656,poke,False,34.063993,-118.283838,Pokémolé,4.5,306
657,streetvendors,False,34.035300098829396,-118.24125964748801,Shrimp Daddy,4.0,201
658,korean,False,34.06876,-118.30948,Tasty Grill,4.5,220
659,foodtrucks,False,34.0986671447754,-118.30989074707001,Leo's Tacos Truck,4.0,272
660,italian,False,34.06642,-118.37659,The Stinking Rose,4.0,4230
661,filipino,False,34.06467,-118.2650419,HiFi Kitchen,4.5,40
662,wine_bars,False,34.068360974484,-118.34393301904899,Kass Wine Bar & Restaurant,4.5,89
663,newamerican,False,34.095620000000004,-118.29534,Five Leaves LA,4.0,106
664,modern_european,False,34.04704,-118.25593,V,4.5,36
665,coffee,False,34.062402,-118.343631,Bird on the Tree Cafe,4.5,112
666,waffles,False,34.1017821426933,-118.34033910011101,Wafflejack,4.0,184
667,chinese,False,34.008959999999995,-118.3349751,New China Mongolian Bbq,4.5,46
668,bars,False,34.07293667,-118.25160283,OTOTO,4.0,36
669,thai,False,34.098537711277196,-118.304088372373,Jitlada,3.5,1923
670,seafood,False,34.0445128974681,-118.265206574205,Rock'N Fish,3.5,1178
671,newamerican,False,34.041925799999994,-118.2591395,Mikkeller DTLA,4.0,389
672,japanese,False,33.96185,-118.4214,Kanpai Japanese Sushi Bar & Grill,4.0,1403
673,indpak,False,34.07878,-118.36113,Badmaash - Fairfax,4.0,214
674,bbq,False,34.14114,-118.375937,Ohana BBQ,4.5,348
675,foodstands,False,34.0760671,-118.257599,Oaxacan Quesadilla Cart,4.5,159
676,newamerican,False,34.04697,-118.25557,The NoMad Restaurant,4.0,323
677,desserts,False,33.9886408,-118.3533352,Crustees Eatery,5.0,63
678,korean,False,34.06012,-118.29128,Jang Ga Ne,4.5,88
679,mexican,False,34.0466,-118.21837,Casa Fina Restaurant & Cantina,4.0,492
680,persian,False,34.04299,-118.25838,Shekarchi Restaurant,4.0,508
681,korean,False,34.0504565917164,-118.29196677220101,Wi Korean BBQ,4.5,314
682,spanish,False,34.06997360097,-118.37655901908899,The Bazaar by José Andrés,4.0,3782
683,mexican,False,34.03967,-118.25472,Cilantro Lime,4.5,362
684,newamerican,False,34.08477,-118.28715,Melody,4.0,183
685,coffee,False,34.071382,-118.343837,Bluestone Lane,4.0,116
686,wine_bars,False,34.04450300000001,-118.24037,High Tide,4.5,96
687,chicken_wings,False,34.0835735963673,-118.34313471133,Hot Wings Cafe,4.0,855
688,breakfast_brunch,False,34.039413,-118.232504,Zinc Cafe & Market,4.0,1651
689,tacos,False,34.08827,-118.32633,Cactus Taqueria #1,4.0,900
690,mediterranean,False,34.097559999999994,-118.3357,RoRo's Chicken,4.0,556
691,mediterranean,False,34.0405783979891,-118.37664432930201,Pita Café,4.0,221
692,streetvendors,False,34.0452489,-118.2353477,Lou’s Hot Chicken,5.0,79
693,italian,False,34.076570000000004,-118.31101,Antico Restaurant,4.0,49
694,bbq,False,34.0421867,-118.3088951,Chin's Hawaiian Teriyaki Bbq Chicken,4.0,62
695,filipino,False,34.14177,-118.22111,Eagle Rock Kitchen,4.5,170
696,ramen,False,34.063309999999994,-118.29501,Ten Ramen,4.0,551
697,mediterranean,False,34.04825,-118.24653,Spread Mediterranean Kitchen,4.5,401
698,bbq,False,34.063835049145304,-118.30597802996598,Byul Gobchang,4.5,674
699,korean,False,34.063852000000004,-118.294609,Dan Sung Sa,4.0,814
700,tradamerican,False,34.073855,-118.239959,Dodger Stadium - Stadium Club,4.0,175
701,breakfast_brunch,False,34.073813488835505,-118.37749183589399,Eggslut,3.5,289
702,korean,False,34.0622606,-118.2975594,JJUKKU JJUKKU BBQ,4.0,857
703,cannabisdispensaries,False,34.092659999999995,-118.34442,Lowell Farms: A Cannabis Cafe,4.0,5
704,thai,False,34.095450468319896,-118.28494475374,Wat Dong Moon Lek Noodle,4.0,975
705,bbq,False,34.0357902466995,-118.263903692454,Bo Daddy’s BBQ,5.0,31
706,bars,False,34.1116,-118.287737,MESSHALL,3.5,1245
707,sushi,False,34.08449667,-118.38426667,Izakaya Tora,4.5,67
708,soulfood,False,33.98863720000001,-118.354468,Simply Wholesome,4.0,716
709,breakfast_brunch,False,34.062127000000004,-118.311328,Egg Tuck,4.0,193
710,korean,False,34.0527649,-118.30033,Gam Ja Gol,4.0,402
711,sushi,False,34.04882,-118.25135,Mrs Fish,4.0,874
712,newamerican,False,34.0996099751367,-118.331350050867,Mama Shelter Rooftop Bar,3.5,383
713,sushi,False,34.0527245840645,-118.318525234489,Doshi Fish,5.0,33
714,cafes,False,34.0344334,-118.29168490000002,Bird's Nest Cafe,4.0,693
715,seafood,False,34.0762031,-118.3779835,Cattle & Claw,4.0,151
716,korean,False,34.05279,-118.27807,Daebokjung,4.5,35
717,vietnamese,False,34.1045859,-118.330197,It's Pho hollywood,4.0,842
718,vietnamese,False,34.101615100000004,-118.3017033,Pho Thai Town,4.0,346
719,japanese,False,34.073128000000004,-118.376015,Manpuku Japanese Yakiniku Dining,4.5,90
720,soulfood,False,34.032779999999995,-118.35994,Alta West Adams,4.0,234
721,korean,False,34.0645232051611,-118.309164494276,Chakan Sul Lung Tang,4.5,163
722,cajun,False,34.09783461613649,-118.3233207,The Kickin’ Crab,4.0,49
723,burgers,False,34.0242256,-118.2846996,Wahlburgers,3.5,203
724,newamerican,False,34.0599599,-118.41982,Saint Marc,3.5,172
